smiles,homo
NC1(C#N)C2OC=NC12,-0.2594
OC1(C#C)C2CC=CC12,-0.2201
OC1(C#C)C2NC=NC12,-0.2126
OC1(C#C)C2OC=NC12,-0.2355
OC1(C#N)C2CC=CC12,-0.2503
OC1(C#N)C2NC=NC12,-0.237
OC1(C#N)C2OC=NC12,-0.2653
CC1(C#C)C2CCCC12,-0.2332
CC1(C#C)C2CCCN12,-0.2233
CC1(C#C)C2CCOC12,-0.2278
CC1(C#C)C2COCC12,-0.2425
CC1(C#C)C2OCOC12,-0.2365
CC1(C#N)C2CCCC12,-0.2726
CC1(C#N)C2CCCN12,-0.2473
CC1(C#N)C2CCOC12,-0.2548
CC1(C#N)C2COCC12,-0.2679
CC1(C#N)C2OCOC12,-0.268
NC1(C#N)C2CCCC12,-0.2647
NC1(C#N)C2CCOC12,-0.2457
NC1(C#N)C2COCC12,-0.2503
NC1(C#N)C2OCOC12,-0.2506
OC1(C#C)C2CCCC12,-0.2353
OC1(C#C)C2CCOC12,-0.2304
OC1(C#C)C2COCC12,-0.2412
OC1(C#C)C2OCOC12,-0.2355
OC1(C#N)C2CCCC12,-0.2712
OC1(C#N)C2CCOC12,-0.261
OC1(C#N)C2COCC12,-0.2599
OC1(C#N)C2OCOC12,-0.2592
CC1(C(=O)C=CC1=O)C,-0.2459
CC1(O)C(=O)C=CC1=O,-0.2522
CC1(C)C(=N)OC11CC1,-0.2479
CC1(C(=O)CC12CC2)C,-0.2342
CC1(C)C(=O)CC11CN1,-0.2367
CC1(C)C(=O)CC11CO1,-0.2398
CC1(C(=O)NC12CC2)C,-0.2381
CC1(C(=O)OC12CC2)C,-0.2664
CC1(N)C(=O)OC11CC1,-0.243
CC1(O)C(=N)NC11CC1,-0.229
CC1(O)C(=N)OC11CC1,-0.255
CC1(O)C(=O)CC11CC1,-0.2337
CC1(O)C(=O)CC11CN1,-0.2466
CC1(O)C(=O)CC11CO1,-0.2384
CC1(O)C(=O)NC11CC1,-0.2399
CC1(O)C(=O)OC11CC1,-0.2591
CC1(C)C(=N)OCC1=O,-0.2573
CC1(C(=O)CCC1=O)C,-0.2374
CC1(C(=O)CNC1=O)C,-0.2437
CC1(C(=O)COC1=O)C,-0.2578
CC1(O)C(=N)NCC1=O,-0.244
CC1(O)C(=N)OCC1=O,-0.2567
CC1(C(=O)CCC1=O)O,-0.2426
CC1(O)C(=O)CNC1=O,-0.252
CC1(O)C(=O)COC1=O,-0.264
CC1(C(C1(C)C)C#C)C,-0.2328
CC1(C)C(C#C)C1(C)O,-0.227
CC1(C(C1(C)C)C#N)C,-0.2723
CC1(C)C(C#N)C1(C)O,-0.2589
CC1(N)C(C#N)C1(C)N,-0.2271
CC1(N)C(C#N)C1(C)O,-0.232
CC1(O)C(C#C)C1(C)O,-0.222
CC1(O)C(C#N)C1(C)O,-0.2518
CC1(C)C(C#C)C1C#C,-0.2371
CC1(C)C(C#C)C1C#N,-0.2599
CC1(C)C(C#N)C1C#N,-0.3028
CC1(N)C(C#N)C1C#N,-0.2645
CC1(O)C(C#C)C1C#C,-0.2366
CC1(O)C(C#C)C1C#N,-0.2654
CC1(O)C(C#N)C1C#N,-0.291
CC1(C(C1(C)C)(C)C)C,-0.2449
CC1(C(C1(C)O)(C)C)C,-0.233
CC1(C)C(C)(O)C1(C)O,-0.2218
CC1(O)C(C)(O)C1(C)O,-0.2186
CC1(C(C1(C)C)C=O)C,-0.2374
CC1(C)C(C=O)C1(C)O,-0.2389
CC1(C(N1C=O)(C)C)C,-0.2429
CC1(O)C(C=O)C1(C)O,-0.2402
CC1(C)C(C#C)N1C=O,-0.2501
CC1(C)C(C#N)N1C=O,-0.2697
CC1(C)C(C=O)C1C#C,-0.2421
CC1(C)C(C=O)C1C#N,-0.2613
CC1(O)C(C=O)C1C#C,-0.2418
CC1(O)C(C=O)C1C#N,-0.2631
CC1(C)C(C=O)C1C=O,-0.2519
CC1(C)C(C=O)N1C=O,-0.2539
CC1(O)C(C=O)C1C=O,-0.2426
CC1(C)C(CC1=O)C#C,-0.2399
CC1(C)C(CC1=O)C#N,-0.2573
CC1(C)C(NC1=O)C#C,-0.2455
CC1(C)C(OC1=N)C#C,-0.2658
CC1(C)C(OC1=N)C#N,-0.2879
CC1(C)C(OC1=O)C#C,-0.2689
CC1(C)C(OC1=O)C#N,-0.2915
CC1(N)C(NC1=N)C#N,-0.2488
CC1(N)C(OC1=N)C#C,-0.2464
CC1(N)C(OC1=N)C#N,-0.2638
CC1(N)C(OC1=O)C#C,-0.2557
CC1(N)C(OC1=O)C#N,-0.2644
CC1(O)C(CC1=O)C#C,-0.2379
CC1(O)C(CC1=O)C#N,-0.2551
CC1(O)C(NC1=N)C#C,-0.2452
CC1(O)C(NC1=N)C#N,-0.265
CC1(O)C(NC1=O)C#C,-0.2427
CC1(O)C(OC1=N)C#C,-0.2706
CC1(O)C(OC1=N)C#N,-0.2941
CC1(O)C(OC1=O)C#C,-0.2652
CC1(O)C(OC1=O)C#N,-0.2856
CC1(C)C(CC1=O)C=O,-0.2501
CC1(C)C(NC1=O)C=O,-0.2514
CC1(C)C(OC1=N)C=O,-0.2617
CC1(C)C(OC1=O)C=O,-0.2712
CC1(C(=O)CN1C=O)C,-0.2536
CC1(O)C(CC1=O)C=O,-0.2474
CC1(O)C(NC1=N)C=O,-0.245
CC1(O)C(NC1=O)C=O,-0.2563
CC1(O)C(OC1=N)C=O,-0.2672
CC1(C)C2(C)CCC12C,-0.2303
CC1(C)C2(C)CCC12O,-0.2334
CC1(C)C2(C)COC12C,-0.2205
CC1(C)C2(O)COC12C,-0.2168
CC1(C)C2(O)CCC12O,-0.2168
CC1(O)C2(C)CCC12C,-0.2274
CC1(O)C2(C)CCC12O,-0.2258
CC1(O)C2(C)COC12C,-0.2149
CC1(O)C2(O)COC12C,-0.2174
CC1(O)C2(O)CCC12O,-0.2183
CC1(C)C2C(=N)OC12C,-0.2505
CC1(C)C2C(=O)CC12C,-0.2338
CC1(C)C2C(=O)CC12O,-0.2364
CC1(C)C2C(=O)NC12C,-0.2371
CC1(C)C2C(=O)OC12C,-0.2655
CC1(C)N2C(=O)CC12C,-0.2389
CC1(O)C2C(=N)OC12C,-0.2503
CC1(O)C2C(=O)CC12C,-0.2349
CC1(O)C2C(=O)CC12O,-0.2374
CC1(O)C2C(=O)NC12C,-0.2385
CC1(O)C2C(=O)OC12C,-0.2654
CC1(C)C2C1C1CC2C1,-0.2441
CC1(C)C2C1C1CC2O1,-0.2428
CC1(C)C2C3CC(C3)N12,-0.2157
CC1(O)C2C1C1CC2C1,-0.2369
CC1(O)C2C1C1CC2O1,-0.2307
CC1(C)C2C1C1CCC21,-0.2269
CC1(C)C2C1C1OCC21,-0.2409
CC1(C)C2C3OCC3N12,-0.2255
CC1(O)C2C1C1CCC21,-0.2271
CC1(O)C2C1C1OCC21,-0.2362
CC1(C)C2C3C(N13)C2=O,-0.2331
CC1(C)C2C3C1C(=O)N23,-0.2454
CC1(C)C2C3C2C(=O)C13,-0.2334
CC1(C)C2C3C2C(=O)N13,-0.2423
CC1(C)C2C3N2C1C3=O,-0.247
CC1(O)C2C3C1C(=O)N23,-0.2451
CC1(O)C2C3C2C(=O)C13,-0.2355
CC1(O)C2C3N2C1C3=O,-0.2502
CC1(C)C2C3C2C2C3C12,-0.2154
CC1(C)C2C3C2C2C3N12,-0.2215
CC1(C)C2C3C2N2C3C12,-0.2214
CC1(O)C2C3C2C2C3C12,-0.2166
CC1(O)C2C3C2N2C3C12,-0.2238
CC1(C)C2C3C4C1C2N34,-0.2266
CC1(C)C2C3C4C2C1N34,-0.225
CC1(C)C2C3C4C3C1C24,-0.2352
CC1(C)C2C3C4C3N1C24,-0.2147
CC1(C)C2C3C4C3N2C14,-0.2186
CC1(O)C2C3N4C3C1C24,-0.2271
CC1(O)C2C3C4C2C1N34,-0.2331
CC1(O)C2C3C4C3C1C24,-0.2348
CC1(O)C2C3C4C3N2C14,-0.228
CC1(C)C2C3C=CC1C23,-0.2158
CC1(C)C2C3C=CC1N23,-0.2102
CC1(O)C2C3C1N=CN23,-0.2403
CC1(O)C2C3C=CC1C23,-0.2154
CC1(O)C2C3C=CC1N23,-0.21
CC1(C)C2C3C=CC2C13,-0.2159
CC1(C)C2C3C=CC2N13,-0.2111
CC1(O)C2C3C=CC2C13,-0.2151
CC1(C)C2C3CC1(C)C23,-0.2409
CC1(C)C2C3CC1(C)N23,-0.2359
CC1(C)C2C3CC1(O)C23,-0.2427
CC1(C)C2C3N2CC13C,-0.23
CC1(C)C2C3N2CC13O,-0.2326
CC1(C)C2C3OC1(C)C23,-0.2243
CC1(C)N2C3CC1(O)C23,-0.2313
CC1(O)C2C3CC1(C)C23,-0.2437
CC1(O)C2C3CC1(C)N23,-0.2417
CC1(O)C2C3CC1(O)C23,-0.2467
CC1(O)C2C3N2CC13C,-0.2301
CC1(O)C2C3N2CC13O,-0.2381
CC1(O)C2C3OC1(C)C23,-0.2224
CC12CC3C1N3C2(C)C,-0.2289
CC1(C)C2C3CC1CC23,-0.2575
CC1(C)C2C3CC1CN23,-0.2329
CC1(C)C2C3CC1OC23,-0.2279
CC1(C)C2C3OC1OC23,-0.2377
CC1(C)C2CC3C(C2)N13,-0.2337
CC1(O)C2C3CC1CC23,-0.2543
CC1(O)C2C3CC1CN23,-0.2349
CC1(O)C2C3CC1OC23,-0.2344
CC1(O)C2C3OC1OC23,-0.2357
CC1(C)C2C3CC2(C)C13,-0.2751
CC1(C)C2C3CC2(C)N13,-0.2208
CC1(C)C2C3CC2(O)C13,-0.2515
CC1(C)C2C3OC2(C)C13,-0.2238
CC1(C)C2N3CC2(C)C13,-0.2245
CC1(C)C2N3CC2(O)C13,-0.2415
CC1(O)C2C3CC2(C)C13,-0.2506
CC1(O)C2C3CC2(O)C13,-0.2405
CC1(O)C2C3OC2(C)C13,-0.2241
CC1(O)C2N3CC2(C)C13,-0.2287
CC1(O)C2N3CC2(O)C13,-0.2467
CC1(C)C2C3CC2C13C,-0.2732
CC1(C)C2C3CC2C13O,-0.2493
CC1(C)C2C3CN2C13C,-0.2233
CC1(C)C2C3OC2C13C,-0.226
CC1(C)C2C3OC2C13O,-0.2251
CC1(C)N2C3CC2C13C,-0.2216
CC1(C)N2C3CC2C13O,-0.2382
CC1(O)C2C3CC2C13C,-0.2508
CC1(O)C2C3CC2C13O,-0.25
CC1(O)C2C3CN2C13C,-0.236
CC1(O)C2C3NC2C13O,-0.2203
CC1(O)C2C3OC2C13C,-0.2259
CC1(O)C2C3OC2C13O,-0.225
CC1(C)C2C1C1(C)CN21,-0.2124
CC1(C)C2C3CC3(C)C12,-0.2499
CC1(C)C2C3CC3(C)N12,-0.2196
CC1(C)C2C3CC3(O)C12,-0.243
CC1(C)C2C3NC3(C)C12,-0.2466
CC1(C)C2C3OC3(C)C12,-0.2396
CC1(C)C2N1C1CC21O,-0.214
CC1(O)C2C1C1(C)CN21,-0.2156
CC1(O)C2C3CC3(C)C12,-0.2411
CC1(O)C2C3CC3(O)C12,-0.2368
CC1(O)C2C3NC3(C)C12,-0.2445
CC1(O)C2C3OC3(C)C12,-0.2432
CC12CC1N1C2C1(C)C,-0.21
CC1(C)C2C3CC3C12C,-0.1991
CC1(C)C2C3CC3C12O,-0.2036
CC1(C)C2C3CN3C12C,-0.2121
CC1(C)C2C3NC3C12C,-0.1985
CC1(C)C2C3NC3C12O,-0.2036
CC1(C)C2C3OC3C12C,-0.2207
CC1(C)C2C3OC3C12O,-0.226
CC1(C)C2N3CC3C12C,-0.2136
CC1(C)C2N3CC3C12O,-0.2167
CC1(C)N2C3CC3C12C,-0.2091
CC1(O)C2C3CC3C12C,-0.2019
CC1(O)C2C3CC3C12O,-0.1926
CC1(O)C2C3CN3C12C,-0.2141
CC1(O)C2C3NC3C12C,-0.2026
CC1(O)C2C3NC3C12O,-0.1975
CC1(O)C2C3OC3C12C,-0.2231
CC1(O)C2C3OC3C12O,-0.2115
CC1(O)C2N3CC3C12C,-0.2172
CC1(O)C2N3CC3C12O,-0.2078
CC1(C)C2C3CC=C1C23,-0.2055
CC1(C)C2C3N2CC=C13,-0.2081
CC1(C)N2C3CC=C1C23,-0.205
CC1(O)C2C3CC=C1C23,-0.215
CC1(O)C2C3CN=C1N23,-0.2379
CC1(O)C2C3N2CC=C13,-0.2172
CC1(C)C2C3C1CCN23,-0.2311
CC1(C)C2C3CCC1C23,-0.2482
CC1(C)C2C3CCC1N23,-0.2273
CC1(C)C2C3COC1C23,-0.2332
CC1(C)C2C3OCC1C23,-0.2247
CC1(C)C2OCC3C2N13,-0.2275
CC1(O)C2C3C1CCN23,-0.2308
CC1(O)C2C3CCC1C23,-0.2417
CC1(O)C2C3CCC1N23,-0.2279
CC1(O)C2C3COC1C23,-0.2293
CC1(O)C2C3OCC1C23,-0.2314
CC1(C)C2C3CCC2C13,-0.2796
CC1(C)C2C3COC2C13,-0.2331
CC1(O)C2C3CCC2C13,-0.2523
CC1(O)C2C3CCN2C13,-0.2432
CC1(O)C2C3COC2C13,-0.2336
CC1(C)C2C=CC(=O)C12,-0.2343
CC1(C)C2C=CC(=O)N12,-0.2446
CC1(O)C2C=CC(=O)C12,-0.2333
CC1(C)C2C=CC1C2=O,-0.2437
CC1(O)C2C=CC1C2=O,-0.2437
CC1(C)C2C=CC1C=C2,-0.2149
CC1(O)C2C=CC1C=C2,-0.2156
CC1(C)C2C=CCC12C,-0.2184
CC1(C)C2C=CCC12O,-0.2188
CC1(C)C2N=COC12C,-0.2321
CC1(O)C2C=CCC12C,-0.2139
CC1(O)C2C=CCC12O,-0.2147
CC1(O)C2N=COC12C,-0.2313
CC1(C)C2CC(=O)C12C,-0.2334
CC1(C)C2CC(=O)C12O,-0.2379
CC1(C)C2NC(=N)C12O,-0.2315
CC1(C)C2NC(=O)C12C,-0.2368
CC1(C)C2NC(=O)C12N,-0.2215
CC1(C)C2NC(=O)C12O,-0.2331
CC1(C)C2OC(=N)C12C,-0.2512
CC1(C)C2OC(=N)C12N,-0.2397
CC1(C)C2OC(=N)C12O,-0.2436
CC1(C)C2OC(=O)C12C,-0.267
CC1(C)C2OC(=O)C12N,-0.2436
CC1(C)C2OC(=O)C12O,-0.2551
CC1(C)N2CC(=O)C12C,-0.2355
CC1(N)C2NC(=N)C12O,-0.217
CC1(O)C2CC(=O)C12C,-0.2379
CC1(O)C2CC(=O)C12O,-0.2478
CC1(O)C2NC(=N)C12O,-0.2248
CC1(O)C2NC(=O)C12C,-0.2347
CC1(O)C2NC(=O)C12N,-0.2218
CC1(O)C2NC(=O)C12O,-0.2356
CC1(O)C2OC(=N)C12C,-0.246
CC1(O)C2OC(=N)C12N,-0.225
CC1(O)C2OC(=N)C12O,-0.2482
CC1(O)C2OC(=O)C12C,-0.2634
CC1(O)C2OC(=O)C12N,-0.2346
CC1(O)C2OC(=O)C12O,-0.2596
CC1(C)C2CC(=N)OC12,-0.2437
CC1(C)C2CC(=O)CC12,-0.2386
CC1(C)C2CC(=O)CN12,-0.2242
CC1(C)C2CC(=O)NC12,-0.2329
CC1(C)C2CC(=O)OC12,-0.2644
CC1(C)C2NC(=O)NC12,-0.2248
CC1(C)C2NC(=O)OC12,-0.2452
CC1(C)C2OC(=N)OC12,-0.2464
CC1(C)C2OC(=O)OC12,-0.2765
CC1(O)C2CC(=N)OC12,-0.2399
CC1(O)C2CC(=O)CC12,-0.242
CC1(O)C2CC(=O)NC12,-0.2296
CC1(O)C2CC(=O)OC12,-0.2545
CC1(O)C2NC(=N)OC12,-0.227
CC1(O)C2NC(=O)NC12,-0.225
CC1(O)C2NC(=O)OC12,-0.248
CC1(O)C2OC(=N)OC12,-0.2494
CC1(O)C2OC(=O)OC12,-0.2697
CC1(C)C2C(CN12)C#N,-0.2468
CC1(C)C2CC(C#C)C12,-0.2487
CC1(C)C2CC(C#C)N12,-0.2272
CC1(C)C2CC(C#N)C12,-0.2734
CC1(C)C2CC(C#N)N12,-0.2475
CC1(C)C2NC(C#N)C12,-0.235
CC1(C)C2OC(C#C)C12,-0.2347
CC1(C)C2OC(C#N)C12,-0.2574
CC1(O)C2CC(C#C)C12,-0.2433
CC1(O)C2CC(C#N)C12,-0.2608
CC1(O)C2NC(C#N)C12,-0.2329
CC1(O)C2OC(C#C)C12,-0.23
CC1(O)C2OC(C#N)C12,-0.2506
CC1(C)C2CC(C)(C)C12,-0.2452
CC1(C)C2CC(C)(O)C12,-0.2462
CC1(C)C2N1CC2(C)C,-0.2208
CC1(C)C2N1CC2(C)O,-0.2259
CC1(C)C2OC(C)(C)C12,-0.2274
CC1(O)C2CC(C)(C)C12,-0.2393
CC1(O)C2CC(C)(O)C12,-0.2385
CC1(O)C2OC(C)(C)C12,-0.2228
CC1(C)C2CC(C2)C1=O,-0.228
CC1(C)C2CC(O2)C1=O,-0.2282
CC1(C)N2CC(C2)C1=O,-0.2154
CC1(O)C2CC(C2)C1=O,-0.2305
CC1(O)C2CC(O2)C1=O,-0.2326
CC1(C)C2C(CN12)C=O,-0.2402
CC1(C)C2CC(C=O)C12,-0.2398
CC1(C)C2CC(C=O)N12,-0.2317
CC1(C)C2CN(C=O)C12,-0.2307
CC1(C)C2OC(C=O)C12,-0.2444
CC1(O)C2CC(C=O)C12,-0.2414
CC1(O)C2CN(C=O)C12,-0.2296
CC1(O)C2OC(C=O)C12,-0.2391
CC1(C)C2CC1(C2)C#C,-0.2526
CC1(C)C2CC1(C2)C#N,-0.2972
CC1(C)C2CC1(N2)C#N,-0.2571
CC1(C)C2CC1(O2)C#C,-0.2393
CC1(C)C2CC1(O2)C#N,-0.2625
CC1(C)N2CC1(C2)C#C,-0.2355
CC1(C)N2CC1(C2)C#N,-0.2536
CC1(N)C2CC1(N2)C#N,-0.2533
CC1(N)C2CC1(O2)C#N,-0.2486
CC1(O)C2CC1(C2)C#C,-0.2486
CC1(O)C2CC1(C2)C#N,-0.2741
CC1(O)C2CC1(N2)C#C,-0.2366
CC1(O)C2CC1(N2)C#N,-0.2581
CC1(O)C2CC1(O2)C#C,-0.2495
CC1(O)C2CC1(O2)C#N,-0.2769
CC1(C)C2CC1(C2)C=O,-0.2419
CC1(C)C2CC1(O2)C=O,-0.25
CC1(C)N2CC1(C2)C=O,-0.223
CC1(O)C2CC1(C2)C=O,-0.2395
CC1(O)C2CC1(N2)C=O,-0.2492
CC1(O)C2CC1(O2)C=O,-0.2534
CC1(C)C2CC11CCC21,-0.2275
CC1(C)C2CC11CCN21,-0.2018
CC1(C)C2CC11COC21,-0.2378
CC1(C)C2CC11OCC21,-0.2397
CC1(C)C2NC11COC21,-0.2304
CC1(C)C2OC11CCC21,-0.223
CC1(C)C2OC11CNC21,-0.2243
CC1(C)C2OC11COC21,-0.2422
CC1(C)N2CC11CCC21,-0.2036
CC1(C)N2CC11OCC21,-0.2232
CC1(O)C2CC11CCC21,-0.2244
CC1(O)C2CC11CCN21,-0.2017
CC1(O)C2CC11COC21,-0.2356
CC1(O)C2CC11OCC21,-0.2356
CC1(O)C2NC11CNC21,-0.2085
CC1(O)C2NC11COC21,-0.2288
CC1(O)C2OC11CCC21,-0.2236
CC1(O)C2OC11CNC21,-0.2189
CC1(O)C2OC11COC21,-0.2408
CC1(C)C2CC(=O)C1O2,-0.2309
CC1(C)C2CC1C(=N)O2,-0.2518
CC1(C)C2CC1C(=O)C2,-0.2298
CC1(C)C2CC1C(=O)N2,-0.2339
CC1(C)C2CC1C(=O)O2,-0.2593
CC1(C)C2CN1CC2=O,-0.2149
CC1(O)C2CC(=O)C1N2,-0.2294
CC1(O)C2CC(=O)C1O2,-0.2323
CC1(O)C2CC1C(=N)O2,-0.254
CC1(O)C2CC1C(=O)C2,-0.2278
CC1(O)C2CC1C(=O)N2,-0.2329
CC1(O)C2CC1C(=O)O2,-0.2636
CC1(C)C2CC1C1CC21,-0.246
CC1(C)C2CC1C1OC21,-0.2468
CC1(C)C2CC1N1CC21,-0.2203
CC1(C)C2OC1C1CC21,-0.2379
CC1(C)C2OC1C1NC21,-0.2317
CC1(C)C2OC1C1OC21,-0.2403
CC1(O)C2CC1C1CC21,-0.2401
CC1(O)C2CC1C1NC21,-0.2333
CC1(O)C2CC1C1OC21,-0.2464
CC1(O)C2CC1N1CC21,-0.2141
CC1(O)C2NC1C1NC21,-0.2398
CC1(O)C2NC1C1OC21,-0.2422
CC1(O)C2OC1C1CC21,-0.2428
CC1(O)C2OC1C1NC21,-0.2415
CC1(O)C2OC1C1OC21,-0.2497
CC1(C)C2CC1C2(C)C,-0.2731
CC1(C)C2CC1C2(C)O,-0.2521
CC1(C)C2OC1C2(C)C,-0.2344
CC1(C)C2OC1C2(C)O,-0.2496
CC1(O)C2CC1C2(C)O,-0.2481
CC1(O)C2NC1C2(C)O,-0.2307
CC1(O)C2OC1C2(C)O,-0.2498
CC1(C)C2CC1C21CC1,-0.2616
CC1(C)C2CC1C21CO1,-0.2529
CC1(C)C2NC1C21CO1,-0.2362
CC1(C)C2OC1C21CC1,-0.2318
CC1(C)C2OC1C21CN1,-0.2353
CC1(C)C2OC1C21CO1,-0.2437
CC1(O)C2CC1C21CC1,-0.245
CC1(O)C2CC1C21CN1,-0.2322
CC1(O)C2CC1C21CO1,-0.2497
CC1(O)C2NC1C21CN1,-0.2277
CC1(O)C2NC1C21CO1,-0.2388
CC1(O)C2OC1C21CC1,-0.2328
CC1(O)C2OC1C21CN1,-0.235
CC1(O)C2OC1C21CO1,-0.2457
C#CC1C2CC1C2(C)C,-0.2508
N#CC1C2CC1C2(C)C,-0.301
CC1(C)C2CN1C2C#C,-0.2276
CC1(C)C2CN1C2C#N,-0.2484
N#CC1C2NC1C2(C)C,-0.2534
C#CC1C2OC1C2(C)C,-0.2433
N#CC1C2OC1C2(C)C,-0.2636
CC1(O)C2CC1C2C#C,-0.2482
CC1(O)C2CC1C2C#N,-0.2707
CC1(O)C2NC1C2C#C,-0.2359
CC1(O)C2NC1C2C#N,-0.2598
CC1(O)C2OC1C2C#C,-0.239
CC1(O)C2OC1C2C#N,-0.2634
O=CC1C2CC1C2(C)C,-0.2449
CC1(C)C2CC1N2C=O,-0.2299
CC1(C)C2CN1C2C=O,-0.2345
O=CC1C2OC1C2(C)C,-0.2359
CC1(O)C2CC1C2C=O,-0.2338
CC1(O)C2CC1N2C=O,-0.2443
CC1(O)C2NC1C2C=O,-0.2278
CC1(O)C2OC1C2C=O,-0.2372
CC1(C)C2CC1C=CC2,-0.2286
CC1(C)C2CC1N=CO2,-0.2414
CC1(C)C2CC=CC1O2,-0.2319
CC1(O)C2CC1C=CC2,-0.2355
CC1(O)C2CC1N=CO2,-0.2405
CC1(O)C2CC=CC1O2,-0.2319
CC1(C)C2CC1CCC2,-0.2631
CC1(C)C2CC1COC2,-0.2405
CC1(C)C2CC1OCC2,-0.2311
CC1(C)C2CC1OCO2,-0.2413
CC1(C)C2CCCC1O2,-0.2356
CC1(C)C2CN1CCO2,-0.2063
CC1(C)C2COCC1O2,-0.2353
CC1(O)C2CC1CCC2,-0.2481
CC1(O)C2CC1COC2,-0.238
CC1(O)C2CC1OCC2,-0.2378
CC1(O)C2CC1OCO2,-0.2369
CC1(O)C2CCCC1O2,-0.2378
CC1(O)C2COCC1N2,-0.227
CC1(O)C2COCC1O2,-0.2381
CC1(C)C2CC2C1(C)C,-0.2464
CC1(C)C2CC2C1(C)O,-0.2396
CC1(C)C2CN2C1(C)C,-0.224
CC1(C)C2NC2C1(C)C,-0.2244
CC1(C)C2NC2C1(C)O,-0.2269
CC1(C)C2OC2C1(C)C,-0.2475
CC1(C)C2OC2C1(C)O,-0.2446
CC1(O)C2CC2C1(C)O,-0.2406
CC1(O)C2CN2C1(C)C,-0.2271
CC1(O)C2NC2C1(C)O,-0.2331
CC1(O)C2OC2C1(C)O,-0.243
CC1(C)C2CC2C11CC1,-0.2405
CC1(C)C2CC2C11CO1,-0.2479
CC1(C)C2CN2C11CC1,-0.2278
CC1(C)C2NC2C11CC1,-0.2232
CC1(C)C2NC2C11CN1,-0.2252
CC1(C)C2NC2C11CO1,-0.2342
CC1(C)C2OC2C11CC1,-0.2472
CC1(C)C2OC2C11CN1,-0.2412
CC1(C)C2OC2C11CO1,-0.2513
CC1(C)N2CC2C11CC1,-0.2226
CC1(C)N2CC2C11NC1,-0.2342
CC1(C)N2CC2C11OC1,-0.2418
CC1(O)C2CC2C11CC1,-0.243
CC1(O)C2CC2C11CN1,-0.2344
CC1(O)C2CC2C11CO1,-0.2496
CC1(O)C2CN2C11CC1,-0.2309
CC1(O)C2NC2C11CC1,-0.225
CC1(O)C2NC2C11CN1,-0.2266
CC1(O)C2NC2C11CO1,-0.2362
CC1(O)C2OC2C11CC1,-0.2445
CC1(O)C2OC2C11CN1,-0.2415
CC1(O)C2OC2C11CO1,-0.2494
CC1(C)C(C#N)C2CN12,-0.2536
CC1(C)C2CC2C1C#C,-0.2507
CC1(C)C2CC2C1C#N,-0.2777
CC1(C)C2CN2C1C#C,-0.2319
CC1(C)C2CN2C1C#N,-0.2535
CC1(C)C2NC2C1C#C,-0.2307
CC1(C)C2NC2C1C#N,-0.2482
CC1(C)C2OC2C1C#C,-0.2478
CC1(C)C2OC2C1C#N,-0.274
CC1(N)C2CN2C1C#N,-0.2509
CC1(N)C2NC2C1C#N,-0.2472
CC1(N)C2OC2C1C#N,-0.2633
CC1(O)C2CC2C1C#C,-0.2421
CC1(O)C2CC2C1C#N,-0.268
CC1(O)C2CN2C1C#C,-0.2296
CC1(O)C2CN2C1C#N,-0.2516
CC1(O)C2NC2C1C#C,-0.2345
CC1(O)C2NC2C1C#N,-0.2525
CC1(O)C2OC2C1C#C,-0.2453
CC1(O)C2OC2C1C#N,-0.2746
CC1(C)C(C=O)C2CN12,-0.2346
CC1(C)C2CC2C1C=O,-0.2399
CC1(C)C2CC2N1C=O,-0.2308
CC1(C)C2CN2C1C=O,-0.2384
CC1(C)C2NC2C1C=O,-0.2265
CC1(C)C2OC2C1C=O,-0.2417
CC1(O)C2CC2C1C=O,-0.239
CC1(O)C2CN2C1C=O,-0.2422
CC1(O)C2NC2C1C=O,-0.2297
CC1(O)C2OC2C1C=O,-0.244
CC1(C)C2CC2C2CC12,-0.2404
CC1(C)C2CC2C2OC12,-0.2535
CC1(C)C2CC2N2CC12,-0.2251
CC1(C)C2NC2C2CN12,-0.2184
CC1(C)C2NC2C2NC12,-0.221
CC1(C)C2NC2C2OC12,-0.238
CC1(C)C2OC2C2CN12,-0.2233
CC1(C)C2OC2C2OC12,-0.2582
CC1(O)C2CC2C2CC12,-0.2429
CC1(O)C2CC2C2NC12,-0.2328
CC1(O)C2CC2C2OC12,-0.2508
CC1(O)C2CC2N2CC12,-0.2287
CC1(O)C2NC2C2NC12,-0.2238
CC1(O)C2NC2C2OC12,-0.2416
CC1(O)C2OC2C2OC12,-0.256
CC1(C)C2CC2CC1=O,-0.2361
CC1(C)C2CC2NC1=O,-0.2359
CC1(C)C2CC2OC1=N,-0.2472
CC1(C)C2CC2OC1=O,-0.2652
CC1(C)C2CN2CC1=O,-0.2275
CC1(C)C2NC2CC1=O,-0.2356
CC1(C)C2OC2CC1=O,-0.2443
CC1(C)N2CC2CC1=O,-0.2249
CC1(O)C2CC2CC1=O,-0.235
CC1(O)C2CC2NC1=O,-0.2393
CC1(O)C2CC2OC1=N,-0.2545
CC1(O)C2CC2OC1=O,-0.2634
CC1(O)C2CN2CC1=O,-0.2314
CC1(O)C2NC2CC1=O,-0.2352
CC1(O)C2OC2CC1=O,-0.2445
CC1(C)C2CC3(CC3)C12,-0.2366
CC1(C)C2CC3(OC3)C12,-0.2462
CC1(C)C2N1CC21CC1,-0.2183
CC1(C)C2N1CC21CN1,-0.2183
